


EXPERIMENT: input length 3
[2019-04-30 10:39] Train Step 0000/10000, Batch Size = 128, Examples/Sec = 318.78, Accuracy = 0.11, Loss = 2.293
[2019-04-30 10:40] Train Step 0090/10000, Batch Size = 128, Examples/Sec = 33878.39, Accuracy = 0.11, Loss = 2.297
[2019-04-30 10:40] Train Step 0100/10000, Batch Size = 128, Examples/Sec = 33816.51, Accuracy = 0.16, Loss = 2.303
[2019-04-30 10:40] Train Step 0110/10000, Batch Size = 128, Examples/Sec = 33852.76, Accuracy = 0.17, Loss = 2.290
[2019-04-30 10:40] Train Step 0120/10000, Batch Size = 128, Examples/Sec = 33497.90, Accuracy = 0.15, Loss = 2.278
[2019-04-30 10:40] Train Step 0130/10000, Batch Size = 128, Examples/Sec = 32553.41, Accuracy = 0.17, Loss = 2.278
[2019-04-30 10:40] Train Step 0140/10000, Batch Size = 128, Examples/Sec = 33703.99, Accuracy = 0.16, Loss = 2.280
[2019-04-30 10:40] Train Step 0150/10000, Batch Size = 128, Examples/Sec = 33863.44, Accuracy = 0.19, Loss = 2.288
[2019-04-30 10:40] Train Step 0160/10000, Batch Size = 128, Examples/Sec = 33581.72, Accuracy = 0.23, Loss = 2.278
[2019-04-30 10:40] Train Step 0170/10000, Batch Size = 128, Examples/Sec = 33822.90, Accuracy = 0.21, Loss = 2.265
[2019-04-30 10:40] Train Step 0180/10000, Batch Size = 128, Examples/Sec = 33889.09, Accuracy = 0.18, Loss = 2.270
[2019-04-30 10:40] Train Step 0190/10000, Batch Size = 128, Examples/Sec = 33790.97, Accuracy = 0.23, Loss = 2.269
[2019-04-30 10:40] Train Step 0200/10000, Batch Size = 128, Examples/Sec = 33495.81, Accuracy = 0.19, Loss = 2.277
[2019-04-30 10:40] Train Step 0210/10000, Batch Size = 128, Examples/Sec = 33623.78, Accuracy = 0.23, Loss = 2.262
[2019-04-30 10:40] Train Step 0220/10000, Batch Size = 128, Examples/Sec = 33725.17, Accuracy = 0.15, Loss = 2.277
[2019-04-30 10:40] Train Step 0230/10000, Batch Size = 128, Examples/Sec = 24302.70, Accuracy = 0.12, Loss = 2.270
[2019-04-30 10:40] Train Step 0240/10000, Batch Size = 128, Examples/Sec = 33579.62, Accuracy = 0.16, Loss = 2.270
[2019-04-30 10:40] Train Step 0250/10000, Batch Size = 128, Examples/Sec = 33865.57, Accuracy = 0.14, Loss = 2.267
[2019-04-30 10:40] Train Step 0260/10000, Batch Size = 128, Examples/Sec = 33754.85, Accuracy = 0.20, Loss = 2.259
[2019-04-30 10:40] Train Step 0270/10000, Batch Size = 128, Examples/Sec = 33277.81, Accuracy = 0.18, Loss = 2.255
[2019-04-30 10:40] Train Step 0280/10000, Batch Size = 128, Examples/Sec = 33533.47, Accuracy = 0.17, Loss = 2.264
[2019-04-30 10:40] Train Step 0290/10000, Batch Size = 128, Examples/Sec = 33769.71, Accuracy = 0.12, Loss = 2.257
[2019-04-30 10:40] Train Step 0300/10000, Batch Size = 128, Examples/Sec = 33797.35, Accuracy = 0.16, Loss = 2.243
[2019-04-30 10:40] Train Step 0310/10000, Batch Size = 128, Examples/Sec = 33431.15, Accuracy = 0.12, Loss = 2.277
[2019-04-30 10:40] Train Step 0320/10000, Batch Size = 128, Examples/Sec = 33921.21, Accuracy = 0.14, Loss = 2.245
[2019-04-30 10:40] Train Step 0330/10000, Batch Size = 128, Examples/Sec = 33653.29, Accuracy = 0.12, Loss = 2.259
[2019-04-30 10:40] Train Step 0340/10000, Batch Size = 128, Examples/Sec = 33462.41, Accuracy = 0.19, Loss = 2.242
[2019-04-30 10:40] Train Step 0350/10000, Batch Size = 128, Examples/Sec = 34013.62, Accuracy = 0.14, Loss = 2.249
[2019-04-30 10:40] Train Step 0360/10000, Batch Size = 128, Examples/Sec = 33949.09, Accuracy = 0.16, Loss = 2.243
[2019-04-30 10:40] Train Step 0370/10000, Batch Size = 128, Examples/Sec = 33769.71, Accuracy = 0.08, Loss = 2.259
[2019-04-30 10:40] Train Step 0380/10000, Batch Size = 128, Examples/Sec = 33778.21, Accuracy = 0.12, Loss = 2.251
[2019-04-30 10:40] Train Step 0390/10000, Batch Size = 128, Examples/Sec = 33630.10, Accuracy = 0.13, Loss = 2.247
[2019-04-30 10:40] Train Step 0400/10000, Batch Size = 128, Examples/Sec = 33504.18, Accuracy = 0.13, Loss = 2.227
[2019-04-30 10:40] Train Step 0410/10000, Batch Size = 128, Examples/Sec = 33884.81, Accuracy = 0.07, Loss = 2.264
[2019-04-30 10:40] Train Step 0420/10000, Batch Size = 128, Examples/Sec = 33844.22, Accuracy = 0.09, Loss = 2.251
[2019-04-30 10:40] Train Step 0430/10000, Batch Size = 128, Examples/Sec = 33793.10, Accuracy = 0.14, Loss = 2.239
[2019-04-30 10:40] Train Step 0440/10000, Batch Size = 128, Examples/Sec = 33921.21, Accuracy = 0.19, Loss = 2.239
[2019-04-30 10:40] Train Step 0450/10000, Batch Size = 128, Examples/Sec = 33733.64, Accuracy = 0.10, Loss = 2.252
[2019-04-30 10:40] Train Step 0460/10000, Batch Size = 128, Examples/Sec = 33857.03, Accuracy = 0.16, Loss = 2.239
[2019-04-30 10:40] Train Step 0470/10000, Batch Size = 128, Examples/Sec = 33292.26, Accuracy = 0.12, Loss = 2.228
[2019-04-30 10:40] Train Step 0480/10000, Batch Size = 128, Examples/Sec = 33435.32, Accuracy = 0.13, Loss = 2.237
[2019-04-30 10:40] Train Step 0490/10000, Batch Size = 128, Examples/Sec = 33451.99, Accuracy = 0.11, Loss = 2.242
[2019-04-30 10:40] Train Step 0500/10000, Batch Size = 128, Examples/Sec = 33756.97, Accuracy = 0.13, Loss = 2.220
[2019-04-30 10:40] Train Step 0510/10000, Batch Size = 128, Examples/Sec = 33617.46, Accuracy = 0.09, Loss = 2.251
[2019-04-30 10:40] Train Step 0520/10000, Batch Size = 128, Examples/Sec = 33554.43, Accuracy = 0.16, Loss = 2.229
[2019-04-30 10:40] Train Step 0530/10000, Batch Size = 128, Examples/Sec = 32525.80, Accuracy = 0.11, Loss = 2.238
[2019-04-30 10:40] Train Step 0540/10000, Batch Size = 128, Examples/Sec = 33479.10, Accuracy = 0.12, Loss = 2.230
[2019-04-30 10:40] Train Step 0550/10000, Batch Size = 128, Examples/Sec = 33273.69, Accuracy = 0.09, Loss = 2.235
[2019-04-30 10:40] Train Step 0560/10000, Batch Size = 128, Examples/Sec = 33642.74, Accuracy = 0.12, Loss = 2.222
[2019-04-30 10:40] Train Step 0570/10000, Batch Size = 128, Examples/Sec = 33485.37, Accuracy = 0.09, Loss = 2.231
[2019-04-30 10:40] Train Step 0580/10000, Batch Size = 128, Examples/Sec = 33687.07, Accuracy = 0.12, Loss = 2.208
[2019-04-30 10:40] Train Step 0590/10000, Batch Size = 128, Examples/Sec = 33642.74, Accuracy = 0.08, Loss = 2.237
[2019-04-30 10:40] Train Step 0600/10000, Batch Size = 128, Examples/Sec = 33891.23, Accuracy = 0.13, Loss = 2.223
[2019-04-30 10:40] Train Step 0610/10000, Batch Size = 128, Examples/Sec = 33891.23, Accuracy = 0.10, Loss = 2.228
[2019-04-30 10:40] Train Step 0620/10000, Batch Size = 128, Examples/Sec = 33816.51, Accuracy = 0.14, Loss = 2.206
[2019-04-30 10:40] Train Step 0630/10000, Batch Size = 128, Examples/Sec = 33750.61, Accuracy = 0.14, Loss = 2.203
[2019-04-30 10:40] Train Step 0640/10000, Batch Size = 128, Examples/Sec = 33564.92, Accuracy = 0.16, Loss = 2.216
[2019-04-30 10:40] Train Step 0650/10000, Batch Size = 128, Examples/Sec = 33441.57, Accuracy = 0.10, Loss = 2.219
[2019-04-30 10:40] Train Step 0660/10000, Batch Size = 128, Examples/Sec = 34139.06, Accuracy = 0.09, Loss = 2.221
[2019-04-30 10:40] Train Step 0670/10000, Batch Size = 128, Examples/Sec = 33784.59, Accuracy = 0.09, Loss = 2.211
[2019-04-30 10:40] Train Step 0680/10000, Batch Size = 128, Examples/Sec = 33362.60, Accuracy = 0.13, Loss = 2.200
[2019-04-30 10:40] Train Step 0690/10000, Batch Size = 128, Examples/Sec = 33812.25, Accuracy = 0.10, Loss = 2.217
[2019-04-30 10:40] Train Step 0700/10000, Batch Size = 128, Examples/Sec = 33646.96, Accuracy = 0.09, Loss = 2.224
[2019-04-30 10:40] Train Step 0710/10000, Batch Size = 128, Examples/Sec = 33470.76, Accuracy = 0.08, Loss = 2.216
[2019-04-30 10:40] Train Step 0720/10000, Batch Size = 128, Examples/Sec = 33429.07, Accuracy = 0.10, Loss = 2.205
[2019-04-30 10:40] Train Step 0730/10000, Batch Size = 128, Examples/Sec = 33562.82, Accuracy = 0.09, Loss = 2.222
[2019-04-30 10:40] Train Step 0740/10000, Batch Size = 128, Examples/Sec = 33638.53, Accuracy = 0.12, Loss = 2.208
[2019-04-30 10:40] Train Step 0750/10000, Batch Size = 128, Examples/Sec = 33663.84, Accuracy = 0.06, Loss = 2.235
[2019-04-30 10:40] Train Step 0760/10000, Batch Size = 128, Examples/Sec = 33850.62, Accuracy = 0.12, Loss = 2.197
[2019-04-30 10:40] Train Step 0770/10000, Batch Size = 128, Examples/Sec = 33590.12, Accuracy = 0.07, Loss = 2.230
[2019-04-30 10:40] Train Step 0780/10000, Batch Size = 128, Examples/Sec = 33383.34, Accuracy = 0.10, Loss = 2.205
[2019-04-30 10:40] Train Step 0790/10000, Batch Size = 128, Examples/Sec = 33495.81, Accuracy = 0.08, Loss = 2.209
[2019-04-30 10:40] Train Step 0800/10000, Batch Size = 128, Examples/Sec = 33788.84, Accuracy = 0.08, Loss = 2.212
[2019-04-30 10:40] Train Step 0810/10000, Batch Size = 128, Examples/Sec = 33737.88, Accuracy = 0.09, Loss = 2.206
[2019-04-30 10:40] Train Step 0820/10000, Batch Size = 128, Examples/Sec = 33803.73, Accuracy = 0.05, Loss = 2.216
[2019-04-30 10:40] Train Step 0830/10000, Batch Size = 128, Examples/Sec = 34013.62, Accuracy = 0.12, Loss = 2.184
[2019-04-30 10:40] Train Step 0840/10000, Batch Size = 128, Examples/Sec = 33703.99, Accuracy = 0.12, Loss = 2.190
[2019-04-30 10:40] Train Step 0850/10000, Batch Size = 128, Examples/Sec = 32999.63, Accuracy = 0.07, Loss = 2.223
[2019-04-30 10:40] Train Step 0860/10000, Batch Size = 128, Examples/Sec = 33876.26, Accuracy = 0.11, Loss = 2.190
[2019-04-30 10:40] Train Step 0870/10000, Batch Size = 128, Examples/Sec = 32995.57, Accuracy = 0.11, Loss = 2.185
[2019-04-30 10:40] Train Step 0880/10000, Batch Size = 128, Examples/Sec = 33731.52, Accuracy = 0.12, Loss = 2.211
[2019-04-30 10:40] Train Step 0890/10000, Batch Size = 128, Examples/Sec = 33795.22, Accuracy = 0.13, Loss = 2.173
[2019-04-30 10:40] Train Step 0900/10000, Batch Size = 128, Examples/Sec = 33793.10, Accuracy = 0.10, Loss = 2.188
[2019-04-30 10:40] Train Step 0910/10000, Batch Size = 128, Examples/Sec = 33672.28, Accuracy = 0.10, Loss = 2.186
[2019-04-30 10:40] Train Step 0920/10000, Batch Size = 128, Examples/Sec = 33541.85, Accuracy = 0.09, Loss = 2.217
[2019-04-30 10:40] Train Step 0930/10000, Batch Size = 128, Examples/Sec = 33703.99, Accuracy = 0.10, Loss = 2.196
[2019-04-30 10:40] Train Step 0940/10000, Batch Size = 128, Examples/Sec = 33611.15, Accuracy = 0.12, Loss = 2.185
[2019-04-30 10:40] Train Step 0950/10000, Batch Size = 128, Examples/Sec = 33445.73, Accuracy = 0.06, Loss = 2.231
[2019-04-30 10:40] Train Step 0960/10000, Batch Size = 128, Examples/Sec = 33835.69, Accuracy = 0.13, Loss = 2.175
[2019-04-30 10:40] Train Step 0970/10000, Batch Size = 128, Examples/Sec = 33665.95, Accuracy = 0.08, Loss = 2.189
[2019-04-30 10:40] Train Step 0980/10000, Batch Size = 128, Examples/Sec = 33720.93, Accuracy = 0.08, Loss = 2.213
[2019-04-30 10:40] Train Step 0990/10000, Batch Size = 128, Examples/Sec = 33497.90, Accuracy = 0.03, Loss = 2.212
[2019-04-30 10:40] Train Step 1000/10000, Batch Size = 128, Examples/Sec = 33793.10, Accuracy = 0.09, Loss = 2.201
[2019-04-30 10:40] Train Step 1010/10000, Batch Size = 128, Examples/Sec = 33115.65, Accuracy = 0.09, Loss = 2.189
[2019-04-30 10:40] Train Step 1020/10000, Batch Size = 128, Examples/Sec = 33284.00, Accuracy = 0.13, Loss = 2.173
[2019-04-30 10:40] Train Step 1030/10000, Batch Size = 128, Examples/Sec = 33807.99, Accuracy = 0.04, Loss = 2.228
[2019-04-30 10:40] Train Step 1040/10000, Batch Size = 128, Examples/Sec = 32995.57, Accuracy = 0.12, Loss = 2.176
[2019-04-30 10:40] Train Step 1050/10000, Batch Size = 128, Examples/Sec = 33731.52, Accuracy = 0.04, Loss = 2.221
[2019-04-30 10:40] Train Step 1060/10000, Batch Size = 128, Examples/Sec = 33788.84, Accuracy = 0.09, Loss = 2.192
[2019-04-30 10:40] Train Step 1070/10000, Batch Size = 128, Examples/Sec = 33746.36, Accuracy = 0.09, Loss = 2.193
[2019-04-30 10:40] Train Step 1080/10000, Batch Size = 128, Examples/Sec = 33697.65, Accuracy = 0.09, Loss = 2.189
[2019-04-30 10:40] Train Step 1090/10000, Batch Size = 128, Examples/Sec = 33271.62, Accuracy = 0.09, Loss = 2.165
[2019-04-30 10:40] Train Step 1100/10000, Batch Size = 128, Examples/Sec = 33955.53, Accuracy = 0.14, Loss = 2.158
[2019-04-30 10:40] Train Step 1110/10000, Batch Size = 128, Examples/Sec = 34056.77, Accuracy = 0.15, Loss = 2.156
[2019-04-30 10:40] Train Step 1120/10000, Batch Size = 128, Examples/Sec = 33011.80, Accuracy = 0.12, Loss = 2.164
[2019-04-30 10:40] Train Step 1130/10000, Batch Size = 128, Examples/Sec = 33876.26, Accuracy = 0.10, Loss = 2.193
[2019-04-30 10:40] Train Step 1140/10000, Batch Size = 128, Examples/Sec = 33863.44, Accuracy = 0.10, Loss = 2.192
[2019-04-30 10:40] Train Step 1150/10000, Batch Size = 128, Examples/Sec = 33742.12, Accuracy = 0.12, Loss = 2.162
[2019-04-30 10:40] Train Step 1160/10000, Batch Size = 128, Examples/Sec = 33577.52, Accuracy = 0.10, Loss = 2.168
[2019-04-30 10:40] Train Step 1170/10000, Batch Size = 128, Examples/Sec = 33695.53, Accuracy = 0.09, Loss = 2.191
[2019-04-30 10:40] Train Step 1180/10000, Batch Size = 128, Examples/Sec = 33640.64, Accuracy = 0.11, Loss = 2.166
[2019-04-30 10:40] Train Step 1190/10000, Batch Size = 128, Examples/Sec = 33636.42, Accuracy = 0.12, Loss = 2.161
[2019-04-30 10:40] Train Step 1200/10000, Batch Size = 128, Examples/Sec = 33929.78, Accuracy = 0.09, Loss = 2.193
[2019-04-30 10:40] Train Step 1210/10000, Batch Size = 128, Examples/Sec = 34011.46, Accuracy = 0.11, Loss = 2.171
[2019-04-30 10:40] Train Step 1220/10000, Batch Size = 128, Examples/Sec = 33718.81, Accuracy = 0.12, Loss = 2.149
[2019-04-30 10:40] Train Step 1230/10000, Batch Size = 128, Examples/Sec = 33581.72, Accuracy = 0.07, Loss = 2.179
[2019-04-30 10:40] Train Step 1240/10000, Batch Size = 128, Examples/Sec = 33908.35, Accuracy = 0.12, Loss = 2.136
[2019-04-30 10:40] Train Step 1250/10000, Batch Size = 128, Examples/Sec = 33740.00, Accuracy = 0.11, Loss = 2.154
[2019-04-30 10:40] Train Step 1260/10000, Batch Size = 128, Examples/Sec = 33416.59, Accuracy = 0.12, Loss = 2.147
[2019-04-30 10:40] Train Step 1270/10000, Batch Size = 128, Examples/Sec = 33748.49, Accuracy = 0.05, Loss = 2.220
[2019-04-30 10:40] Train Step 1280/10000, Batch Size = 128, Examples/Sec = 33346.02, Accuracy = 0.10, Loss = 2.168
[2019-04-30 10:40] Train Step 1290/10000, Batch Size = 128, Examples/Sec = 33383.34, Accuracy = 0.11, Loss = 2.147
[2019-04-30 10:40] Train Step 1300/10000, Batch Size = 128, Examples/Sec = 33835.69, Accuracy = 0.04, Loss = 2.204
[2019-04-30 10:40] Train Step 1310/10000, Batch Size = 128, Examples/Sec = 33370.89, Accuracy = 0.07, Loss = 2.194
[2019-04-30 10:40] Train Step 1320/10000, Batch Size = 128, Examples/Sec = 33609.05, Accuracy = 0.09, Loss = 2.162
[2019-04-30 10:40] Train Step 1330/10000, Batch Size = 128, Examples/Sec = 33646.96, Accuracy = 0.09, Loss = 2.159
[2019-04-30 10:40] Train Step 1340/10000, Batch Size = 128, Examples/Sec = 33187.30, Accuracy = 0.16, Loss = 2.123
[2019-04-30 10:40] Train Step 1350/10000, Batch Size = 128, Examples/Sec = 33623.78, Accuracy = 0.07, Loss = 2.195
[2019-04-30 10:40] Train Step 1360/10000, Batch Size = 128, Examples/Sec = 32977.33, Accuracy = 0.06, Loss = 2.183
[2019-04-30 10:40] Train Step 1370/10000, Batch Size = 128, Examples/Sec = 33646.96, Accuracy = 0.09, Loss = 2.151
[2019-04-30 10:40] Train Step 1380/10000, Batch Size = 128, Examples/Sec = 33959.83, Accuracy = 0.09, Loss = 2.155
[2019-04-30 10:40] Train Step 1390/10000, Batch Size = 128, Examples/Sec = 33740.00, Accuracy = 0.05, Loss = 2.196
[2019-04-30 10:40] Train Step 1400/10000, Batch Size = 128, Examples/Sec = 33678.62, Accuracy = 0.12, Loss = 2.134
[2019-04-30 10:40] Train Step 1410/10000, Batch Size = 128, Examples/Sec = 33949.09, Accuracy = 0.13, Loss = 2.114
[2019-04-30 10:40] Train Step 1420/10000, Batch Size = 128, Examples/Sec = 33497.90, Accuracy = 0.11, Loss = 2.149
[2019-04-30 10:40] Train Step 1430/10000, Batch Size = 128, Examples/Sec = 33404.11, Accuracy = 0.17, Loss = 2.090
[2019-04-30 10:40] Train Step 1440/10000, Batch Size = 128, Examples/Sec = 33665.95, Accuracy = 0.09, Loss = 2.166
[2019-04-30 10:40] Train Step 1450/10000, Batch Size = 128, Examples/Sec = 33776.09, Accuracy = 0.09, Loss = 2.136
[2019-04-30 10:40] Train Step 1460/10000, Batch Size = 128, Examples/Sec = 33921.21, Accuracy = 0.15, Loss = 2.120
[2019-04-30 10:40] Train Step 1470/10000, Batch Size = 128, Examples/Sec = 33891.23, Accuracy = 0.11, Loss = 2.162
[2019-04-30 10:40] Train Step 1480/10000, Batch Size = 128, Examples/Sec = 34005.00, Accuracy = 0.14, Loss = 2.105
[2019-04-30 10:40] Train Step 1490/10000, Batch Size = 128, Examples/Sec = 33857.03, Accuracy = 0.09, Loss = 2.166
[2019-04-30 10:40] Train Step 1500/10000, Batch Size = 128, Examples/Sec = 33431.15, Accuracy = 0.09, Loss = 2.170
[2019-04-30 10:40] Train Step 1510/10000, Batch Size = 128, Examples/Sec = 33876.26, Accuracy = 0.09, Loss = 2.152
[2019-04-30 10:40] Train Step 1520/10000, Batch Size = 128, Examples/Sec = 34005.00, Accuracy = 0.11, Loss = 2.140
[2019-04-30 10:40] Train Step 1530/10000, Batch Size = 128, Examples/Sec = 33938.36, Accuracy = 0.09, Loss = 2.164
[2019-04-30 10:40] Train Step 1540/10000, Batch Size = 128, Examples/Sec = 33904.07, Accuracy = 0.11, Loss = 2.143
[2019-04-30 10:40] Train Step 1550/10000, Batch Size = 128, Examples/Sec = 34050.29, Accuracy = 0.08, Loss = 2.139
[2019-04-30 10:40] Train Step 1560/10000, Batch Size = 128, Examples/Sec = 33687.07, Accuracy = 0.05, Loss = 2.194
[2019-04-30 10:40] Train Step 1570/10000, Batch Size = 128, Examples/Sec = 33684.96, Accuracy = 0.12, Loss = 2.127
[2019-04-30 10:40] Train Step 1580/10000, Batch Size = 128, Examples/Sec = 33981.32, Accuracy = 0.09, Loss = 2.147
[2019-04-30 10:40] Train Step 1590/10000, Batch Size = 128, Examples/Sec = 33663.84, Accuracy = 0.09, Loss = 2.152
[2019-04-30 10:40] Train Step 1600/10000, Batch Size = 128, Examples/Sec = 33668.06, Accuracy = 0.15, Loss = 2.116
[2019-04-30 10:40] Train Step 1610/10000, Batch Size = 128, Examples/Sec = 33723.05, Accuracy = 0.05, Loss = 2.176
[2019-04-30 10:40] Train Step 1620/10000, Batch Size = 128, Examples/Sec = 33504.18, Accuracy = 0.11, Loss = 2.123
[2019-04-30 10:40] Train Step 1630/10000, Batch Size = 128, Examples/Sec = 32989.49, Accuracy = 0.11, Loss = 2.114
[2019-04-30 10:40] Train Step 1640/10000, Batch Size = 128, Examples/Sec = 33765.47, Accuracy = 0.09, Loss = 2.136
[2019-04-30 10:40] Train Step 1650/10000, Batch Size = 128, Examples/Sec = 32975.30, Accuracy = 0.05, Loss = 2.167
[2019-04-30 10:40] Train Step 1660/10000, Batch Size = 128, Examples/Sec = 32858.25, Accuracy = 0.10, Loss = 2.149
[2019-04-30 10:40] Train Step 1670/10000, Batch Size = 128, Examples/Sec = 33725.17, Accuracy = 0.05, Loss = 2.188
[2019-04-30 10:40] Train Step 1680/10000, Batch Size = 128, Examples/Sec = 33835.69, Accuracy = 0.09, Loss = 2.135
[2019-04-30 10:40] Train Step 1690/10000, Batch Size = 128, Examples/Sec = 33539.76, Accuracy = 0.11, Loss = 2.126
[2019-04-30 10:40] Train Step 1700/10000, Batch Size = 128, Examples/Sec = 33095.24, Accuracy = 0.06, Loss = 2.179
[2019-04-30 10:40] Train Step 1710/10000, Batch Size = 128, Examples/Sec = 33370.89, Accuracy = 0.09, Loss = 2.129
[2019-04-30 10:40] Train Step 1720/10000, Batch Size = 128, Examples/Sec = 33733.64, Accuracy = 0.16, Loss = 2.085
[2019-04-30 10:40] Train Step 1730/10000, Batch Size = 128, Examples/Sec = 33462.41, Accuracy = 0.19, Loss = 2.081
[2019-04-30 10:40] Train Step 1740/10000, Batch Size = 128, Examples/Sec = 33575.42, Accuracy = 0.12, Loss = 2.127
[2019-04-30 10:40] Train Step 1750/10000, Batch Size = 128, Examples/Sec = 34154.27, Accuracy = 0.09, Loss = 2.137
[2019-04-30 10:40] Train Step 1760/10000, Batch Size = 128, Examples/Sec = 33581.72, Accuracy = 0.13, Loss = 2.102
[2019-04-30 10:40] Train Step 1770/10000, Batch Size = 128, Examples/Sec = 33710.34, Accuracy = 0.05, Loss = 2.168
[2019-04-30 10:40] Train Step 1780/10000, Batch Size = 128, Examples/Sec = 33869.84, Accuracy = 0.09, Loss = 2.126
[2019-04-30 10:40] Train Step 1790/10000, Batch Size = 128, Examples/Sec = 33684.96, Accuracy = 0.10, Loss = 2.113
[2019-04-30 10:40] Train Step 1800/10000, Batch Size = 128, Examples/Sec = 33251.02, Accuracy = 0.09, Loss = 2.137
[2019-04-30 10:40] Train Step 1810/10000, Batch Size = 128, Examples/Sec = 33546.05, Accuracy = 0.12, Loss = 2.115
[2019-04-30 10:40] Train Step 1820/10000, Batch Size = 128, Examples/Sec = 34191.24, Accuracy = 0.09, Loss = 2.134
[2019-04-30 10:40] Train Step 1830/10000, Batch Size = 128, Examples/Sec = 33716.69, Accuracy = 0.10, Loss = 2.121
[2019-04-30 10:40] Train Step 1840/10000, Batch Size = 128, Examples/Sec = 33746.36, Accuracy = 0.10, Loss = 2.133
[2019-04-30 10:40] Train Step 1850/10000, Batch Size = 128, Examples/Sec = 33483.28, Accuracy = 0.10, Loss = 2.130
[2019-04-30 10:40] Train Step 1860/10000, Batch Size = 128, Examples/Sec = 33504.18, Accuracy = 0.13, Loss = 2.108
[2019-04-30 10:40] Train Step 1870/10000, Batch Size = 128, Examples/Sec = 33397.88, Accuracy = 0.11, Loss = 2.124
[2019-04-30 10:40] Train Step 1880/10000, Batch Size = 128, Examples/Sec = 33742.12, Accuracy = 0.09, Loss = 2.149
[2019-04-30 10:40] Train Step 1890/10000, Batch Size = 128, Examples/Sec = 33076.88, Accuracy = 0.09, Loss = 2.126
[2019-04-30 10:40] Train Step 1900/10000, Batch Size = 128, Examples/Sec = 33350.16, Accuracy = 0.12, Loss = 2.082
