


EXPERIMENT: input length 3
[2019-04-26 18:45] Train Step 0000/10000, Batch Size = 128, Examples/Sec = 285.92, Accuracy = 0.13, Loss = 2.303
[2019-04-26 18:46] Train Step 2100/10000, Batch Size = 128, Examples/Sec = 71995.56, Accuracy = 0.76, Loss = 1.107
[2019-04-26 18:46] Train Step 2110/10000, Batch Size = 128, Examples/Sec = 71899.14, Accuracy = 0.63, Loss = 1.213
[2019-04-26 18:46] Train Step 2120/10000, Batch Size = 128, Examples/Sec = 71024.07, Accuracy = 0.66, Loss = 1.247
[2019-04-26 18:46] Train Step 2130/10000, Batch Size = 128, Examples/Sec = 71889.52, Accuracy = 0.69, Loss = 1.182
[2019-04-26 18:46] Train Step 2140/10000, Batch Size = 128, Examples/Sec = 70603.75, Accuracy = 0.69, Loss = 1.224
[2019-04-26 18:46] Train Step 2150/10000, Batch Size = 128, Examples/Sec = 71976.26, Accuracy = 0.69, Loss = 1.177
[2019-04-26 18:46] Train Step 2160/10000, Batch Size = 128, Examples/Sec = 71118.15, Accuracy = 0.68, Loss = 1.148
[2019-04-26 18:46] Train Step 2170/10000, Batch Size = 128, Examples/Sec = 71879.89, Accuracy = 0.78, Loss = 1.099
[2019-04-26 18:46] Train Step 2180/10000, Batch Size = 128, Examples/Sec = 72140.68, Accuracy = 0.81, Loss = 1.191
[2019-04-26 18:46] Train Step 2190/10000, Batch Size = 128, Examples/Sec = 71611.43, Accuracy = 0.67, Loss = 1.182
[2019-04-26 18:46] Train Step 2200/10000, Batch Size = 128, Examples/Sec = 71582.79, Accuracy = 0.77, Loss = 1.096
[2019-04-26 18:46] Train Step 2210/10000, Batch Size = 128, Examples/Sec = 71764.59, Accuracy = 0.82, Loss = 1.041
[2019-04-26 18:46] Train Step 2220/10000, Batch Size = 128, Examples/Sec = 71468.44, Accuracy = 0.68, Loss = 1.196
[2019-04-26 18:46] Train Step 2230/10000, Batch Size = 128, Examples/Sec = 71392.41, Accuracy = 0.70, Loss = 1.114
[2019-04-26 18:46] Train Step 2240/10000, Batch Size = 128, Examples/Sec = 72063.21, Accuracy = 0.73, Loss = 1.099
[2019-04-26 18:46] Train Step 2250/10000, Batch Size = 128, Examples/Sec = 71697.50, Accuracy = 0.73, Loss = 1.146
[2019-04-26 18:46] Train Step 2260/10000, Batch Size = 128, Examples/Sec = 71822.20, Accuracy = 0.74, Loss = 1.112
[2019-04-26 18:46] Train Step 2270/10000, Batch Size = 128, Examples/Sec = 12997.09, Accuracy = 0.72, Loss = 1.133
[2019-04-26 18:46] Train Step 2280/10000, Batch Size = 128, Examples/Sec = 74482.65, Accuracy = 0.75, Loss = 1.094
[2019-04-26 18:46] Train Step 2290/10000, Batch Size = 128, Examples/Sec = 74846.08, Accuracy = 0.69, Loss = 1.125
[2019-04-26 18:46] Train Step 2300/10000, Batch Size = 128, Examples/Sec = 71620.99, Accuracy = 0.77, Loss = 1.078
[2019-04-26 18:46] Train Step 2310/10000, Batch Size = 128, Examples/Sec = 71344.97, Accuracy = 0.73, Loss = 1.104
[2019-04-26 18:46] Train Step 2320/10000, Batch Size = 128, Examples/Sec = 71678.36, Accuracy = 0.64, Loss = 1.092
[2019-04-26 18:46] Train Step 2330/10000, Batch Size = 128, Examples/Sec = 70566.63, Accuracy = 0.72, Loss = 1.115
[2019-04-26 18:46] Train Step 2340/10000, Batch Size = 128, Examples/Sec = 71841.42, Accuracy = 0.78, Loss = 1.025
[2019-04-26 18:46] Train Step 2350/10000, Batch Size = 128, Examples/Sec = 70752.62, Accuracy = 0.71, Loss = 1.157
[2019-04-26 18:46] Train Step 2360/10000, Batch Size = 128, Examples/Sec = 71966.61, Accuracy = 0.79, Loss = 1.038
[2019-04-26 18:46] Train Step 2370/10000, Batch Size = 128, Examples/Sec = 71458.93, Accuracy = 0.79, Loss = 1.103
[2019-04-26 18:46] Train Step 2380/10000, Batch Size = 128, Examples/Sec = 72101.92, Accuracy = 0.73, Loss = 1.149
[2019-04-26 18:46] Train Step 2390/10000, Batch Size = 128, Examples/Sec = 71344.97, Accuracy = 0.66, Loss = 1.089
[2019-04-26 18:46] Train Step 2400/10000, Batch Size = 128, Examples/Sec = 71841.42, Accuracy = 0.88, Loss = 1.069
[2019-04-26 18:46] Train Step 2410/10000, Batch Size = 128, Examples/Sec = 71841.42, Accuracy = 0.75, Loss = 1.121
[2019-04-26 18:46] Train Step 2420/10000, Batch Size = 128, Examples/Sec = 71764.59, Accuracy = 0.77, Loss = 1.078
[2019-04-26 18:46] Train Step 2430/10000, Batch Size = 128, Examples/Sec = 71831.81, Accuracy = 0.74, Loss = 1.056
[2019-04-26 18:46] Train Step 2440/10000, Batch Size = 128, Examples/Sec = 71573.25, Accuracy = 0.73, Loss = 1.106
[2019-04-26 18:46] Train Step 2450/10000, Batch Size = 128, Examples/Sec = 71793.38, Accuracy = 0.77, Loss = 1.031
[2019-04-26 18:46] Train Step 2460/10000, Batch Size = 128, Examples/Sec = 70733.98, Accuracy = 0.80, Loss = 1.083
[2019-04-26 18:46] Train Step 2470/10000, Batch Size = 128, Examples/Sec = 71879.89, Accuracy = 0.68, Loss = 1.136
[2019-04-26 18:46] Train Step 2480/10000, Batch Size = 128, Examples/Sec = 71014.67, Accuracy = 0.82, Loss = 1.067
[2019-04-26 18:46] Train Step 2490/10000, Batch Size = 128, Examples/Sec = 72005.22, Accuracy = 0.74, Loss = 1.078
[2019-04-26 18:46] Train Step 2500/10000, Batch Size = 128, Examples/Sec = 71344.97, Accuracy = 0.80, Loss = 1.121
[2019-04-26 18:46] Train Step 2510/10000, Batch Size = 128, Examples/Sec = 71802.98, Accuracy = 0.73, Loss = 1.083
[2019-04-26 18:46] Train Step 2520/10000, Batch Size = 128, Examples/Sec = 71822.20, Accuracy = 0.66, Loss = 1.137
[2019-04-26 18:46] Train Step 2530/10000, Batch Size = 128, Examples/Sec = 71554.17, Accuracy = 0.67, Loss = 1.097
[2019-04-26 18:46] Train Step 2540/10000, Batch Size = 128, Examples/Sec = 72005.22, Accuracy = 0.72, Loss = 1.123
[2019-04-26 18:46] Train Step 2550/10000, Batch Size = 128, Examples/Sec = 71592.33, Accuracy = 0.77, Loss = 1.066
[2019-04-26 18:46] Train Step 2560/10000, Batch Size = 128, Examples/Sec = 71831.81, Accuracy = 0.69, Loss = 1.131
[2019-04-26 18:46] Train Step 2570/10000, Batch Size = 128, Examples/Sec = 71687.93, Accuracy = 0.77, Loss = 1.080
[2019-04-26 18:46] Train Step 2580/10000, Batch Size = 128, Examples/Sec = 71335.49, Accuracy = 0.73, Loss = 1.125
[2019-04-26 18:46] Train Step 2590/10000, Batch Size = 128, Examples/Sec = 71918.41, Accuracy = 0.75, Loss = 1.079
[2019-04-26 18:46] Train Step 2600/10000, Batch Size = 128, Examples/Sec = 70817.95, Accuracy = 0.76, Loss = 1.036
[2019-04-26 18:46] Train Step 2610/10000, Batch Size = 128, Examples/Sec = 72005.22, Accuracy = 0.66, Loss = 1.175
[2019-04-26 18:46] Train Step 2620/10000, Batch Size = 128, Examples/Sec = 70939.60, Accuracy = 0.77, Loss = 1.027
[2019-04-26 18:46] Train Step 2630/10000, Batch Size = 128, Examples/Sec = 71908.77, Accuracy = 0.75, Loss = 1.066
[2019-04-26 18:46] Train Step 2640/10000, Batch Size = 128, Examples/Sec = 71764.59, Accuracy = 0.73, Loss = 1.178
[2019-04-26 18:46] Train Step 2650/10000, Batch Size = 128, Examples/Sec = 72111.61, Accuracy = 0.77, Loss = 1.065
[2019-04-26 18:46] Train Step 2660/10000, Batch Size = 128, Examples/Sec = 70446.26, Accuracy = 0.72, Loss = 1.080
[2019-04-26 18:46] Train Step 2670/10000, Batch Size = 128, Examples/Sec = 71326.01, Accuracy = 0.78, Loss = 1.105
[2019-04-26 18:46] Train Step 2680/10000, Batch Size = 128, Examples/Sec = 71956.96, Accuracy = 0.76, Loss = 1.091
[2019-04-26 18:46] Train Step 2690/10000, Batch Size = 128, Examples/Sec = 71687.93, Accuracy = 0.80, Loss = 1.076
[2019-04-26 18:46] Train Step 2700/10000, Batch Size = 128, Examples/Sec = 71392.41, Accuracy = 0.83, Loss = 1.021
[2019-04-26 18:46] Train Step 2710/10000, Batch Size = 128, Examples/Sec = 72101.92, Accuracy = 0.73, Loss = 1.112
[2019-04-26 18:46] Train Step 2720/10000, Batch Size = 128, Examples/Sec = 71649.66, Accuracy = 0.59, Loss = 1.122
[2019-04-26 18:46] Train Step 2730/10000, Batch Size = 128, Examples/Sec = 71918.41, Accuracy = 0.77, Loss = 1.086
[2019-04-26 18:46] Train Step 2740/10000, Batch Size = 128, Examples/Sec = 71793.38, Accuracy = 0.78, Loss = 1.080
[2019-04-26 18:46] Train Step 2750/10000, Batch Size = 128, Examples/Sec = 71831.81, Accuracy = 0.80, Loss = 1.053
[2019-04-26 18:46] Train Step 2760/10000, Batch Size = 128, Examples/Sec = 71203.04, Accuracy = 0.70, Loss = 1.004
[2019-04-26 18:46] Train Step 2770/10000, Batch Size = 128, Examples/Sec = 71678.36, Accuracy = 0.77, Loss = 1.012
[2019-04-26 18:46] Train Step 2780/10000, Batch Size = 128, Examples/Sec = 71392.41, Accuracy = 0.63, Loss = 1.264
[2019-04-26 18:46] Train Step 2790/10000, Batch Size = 128, Examples/Sec = 72005.22, Accuracy = 0.80, Loss = 1.066
[2019-04-26 18:46] Train Step 2800/10000, Batch Size = 128, Examples/Sec = 71899.14, Accuracy = 0.80, Loss = 1.045
[2019-04-26 18:46] Train Step 2810/10000, Batch Size = 128, Examples/Sec = 72072.88, Accuracy = 0.71, Loss = 1.088
[2019-04-26 18:46] Train Step 2820/10000, Batch Size = 128, Examples/Sec = 71630.54, Accuracy = 0.76, Loss = 1.084
[2019-04-26 18:46] Train Step 2830/10000, Batch Size = 128, Examples/Sec = 71449.42, Accuracy = 0.72, Loss = 1.128
[2019-04-26 18:46] Train Step 2840/10000, Batch Size = 128, Examples/Sec = 71726.24, Accuracy = 0.81, Loss = 1.050
[2019-04-26 18:46] Train Step 2850/10000, Batch Size = 128, Examples/Sec = 71707.08, Accuracy = 0.73, Loss = 1.015
[2019-04-26 18:46] Train Step 2860/10000, Batch Size = 128, Examples/Sec = 72005.22, Accuracy = 0.68, Loss = 1.064
[2019-04-26 18:46] Train Step 2870/10000, Batch Size = 128, Examples/Sec = 71430.40, Accuracy = 0.66, Loss = 1.066
[2019-04-26 18:46] Train Step 2880/10000, Batch Size = 128, Examples/Sec = 70687.41, Accuracy = 0.76, Loss = 1.055
[2019-04-26 18:46] Train Step 2890/10000, Batch Size = 128, Examples/Sec = 71899.14, Accuracy = 0.72, Loss = 1.087
[2019-04-26 18:46] Train Step 2900/10000, Batch Size = 128, Examples/Sec = 72189.18, Accuracy = 0.74, Loss = 1.040
[2019-04-26 18:46] Train Step 2910/10000, Batch Size = 128, Examples/Sec = 71458.93, Accuracy = 0.77, Loss = 1.140
[2019-04-26 18:46] Train Step 2920/10000, Batch Size = 128, Examples/Sec = 72169.77, Accuracy = 0.84, Loss = 1.058
[2019-04-26 18:46] Train Step 2930/10000, Batch Size = 128, Examples/Sec = 71354.45, Accuracy = 0.75, Loss = 1.032
[2019-04-26 18:46] Train Step 2940/10000, Batch Size = 128, Examples/Sec = 71774.19, Accuracy = 0.74, Loss = 1.076
[2019-04-26 18:46] Train Step 2950/10000, Batch Size = 128, Examples/Sec = 70855.34, Accuracy = 0.79, Loss = 1.006
[2019-04-26 18:46] Train Step 2960/10000, Batch Size = 128, Examples/Sec = 71966.61, Accuracy = 0.81, Loss = 1.071
[2019-04-26 18:46] Train Step 2970/10000, Batch Size = 128, Examples/Sec = 71401.90, Accuracy = 0.79, Loss = 1.104
[2019-04-26 18:46] Train Step 2980/10000, Batch Size = 128, Examples/Sec = 25318.13, Accuracy = 0.79, Loss = 0.957
[2019-04-26 18:46] Train Step 2990/10000, Batch Size = 128, Examples/Sec = 74731.47, Accuracy = 0.78, Loss = 1.005
[2019-04-26 18:46] Train Step 3000/10000, Batch Size = 128, Examples/Sec = 71250.29, Accuracy = 0.74, Loss = 1.045
[2019-04-26 18:46] Train Step 3010/10000, Batch Size = 128, Examples/Sec = 72034.20, Accuracy = 0.82, Loss = 1.120
[2019-04-26 18:46] Train Step 3020/10000, Batch Size = 128, Examples/Sec = 71430.40, Accuracy = 0.78, Loss = 1.055
[2019-04-26 18:46] Train Step 3030/10000, Batch Size = 128, Examples/Sec = 71326.01, Accuracy = 0.73, Loss = 1.078
[2019-04-26 18:46] Train Step 3040/10000, Batch Size = 128, Examples/Sec = 71879.89, Accuracy = 0.84, Loss = 1.055
[2019-04-26 18:46] Train Step 3050/10000, Batch Size = 128, Examples/Sec = 71363.94, Accuracy = 0.77, Loss = 1.007
[2019-04-26 18:46] Train Step 3060/10000, Batch Size = 128, Examples/Sec = 71250.29, Accuracy = 0.80, Loss = 1.108
[2019-04-26 18:46] Train Step 3070/10000, Batch Size = 128, Examples/Sec = 71947.32, Accuracy = 0.73, Loss = 1.056
[2019-04-26 18:46] Train Step 3080/10000, Batch Size = 128, Examples/Sec = 71326.01, Accuracy = 0.76, Loss = 1.069
[2019-04-26 18:46] Train Step 3090/10000, Batch Size = 128, Examples/Sec = 72005.22, Accuracy = 0.73, Loss = 1.076
[2019-04-26 18:46] Train Step 3100/10000, Batch Size = 128, Examples/Sec = 71231.38, Accuracy = 0.75, Loss = 1.000
[2019-04-26 18:46] Train Step 3110/10000, Batch Size = 128, Examples/Sec = 71822.20, Accuracy = 0.80, Loss = 1.004
[2019-04-26 18:46] Train Step 3120/10000, Batch Size = 128, Examples/Sec = 70353.94, Accuracy = 0.80, Loss = 1.008
[2019-04-26 18:46] Train Step 3130/10000, Batch Size = 128, Examples/Sec = 71764.59, Accuracy = 0.88, Loss = 0.994
[2019-04-26 18:46] Train Step 3140/10000, Batch Size = 128, Examples/Sec = 71956.96, Accuracy = 0.61, Loss = 1.156
[2019-04-26 18:46] Train Step 3150/10000, Batch Size = 128, Examples/Sec = 71335.49, Accuracy = 0.83, Loss = 1.018
[2019-04-26 18:46] Train Step 3160/10000, Batch Size = 128, Examples/Sec = 66658.92, Accuracy = 0.82, Loss = 1.028
[2019-04-26 18:46] Train Step 3170/10000, Batch Size = 128, Examples/Sec = 71697.50, Accuracy = 0.76, Loss = 1.014
[2019-04-26 18:46] Train Step 3180/10000, Batch Size = 128, Examples/Sec = 71870.27, Accuracy = 0.75, Loss = 1.037
[2019-04-26 18:46] Train Step 3190/10000, Batch Size = 128, Examples/Sec = 71382.92, Accuracy = 0.73, Loss = 1.029
[2019-04-26 18:46] Train Step 3200/10000, Batch Size = 128, Examples/Sec = 71899.14, Accuracy = 0.73, Loss = 1.079
[2019-04-26 18:46] Train Step 3210/10000, Batch Size = 128, Examples/Sec = 71326.01, Accuracy = 0.71, Loss = 1.069
[2019-04-26 18:46] Train Step 3220/10000, Batch Size = 128, Examples/Sec = 71516.04, Accuracy = 0.80, Loss = 0.962
[2019-04-26 18:46] Train Step 3230/10000, Batch Size = 128, Examples/Sec = 71554.17, Accuracy = 0.77, Loss = 1.006
[2019-04-26 18:46] Train Step 3240/10000, Batch Size = 128, Examples/Sec = 71649.66, Accuracy = 0.68, Loss = 1.142
[2019-04-26 18:46] Train Step 3250/10000, Batch Size = 128, Examples/Sec = 71439.91, Accuracy = 0.78, Loss = 1.011
[2019-04-26 18:46] Train Step 3260/10000, Batch Size = 128, Examples/Sec = 71947.32, Accuracy = 0.86, Loss = 1.000
[2019-04-26 18:46] Train Step 3270/10000, Batch Size = 128, Examples/Sec = 71420.90, Accuracy = 0.73, Loss = 1.030
[2019-04-26 18:46] Train Step 3280/10000, Batch Size = 128, Examples/Sec = 71307.07, Accuracy = 0.82, Loss = 0.969
[2019-04-26 18:46] Train Step 3290/10000, Batch Size = 128, Examples/Sec = 71544.63, Accuracy = 0.72, Loss = 1.005
[2019-04-26 18:46] Train Step 3300/10000, Batch Size = 128, Examples/Sec = 71193.60, Accuracy = 0.88, Loss = 0.977
[2019-04-26 18:46] Train Step 3310/10000, Batch Size = 128, Examples/Sec = 71899.14, Accuracy = 0.77, Loss = 1.046
[2019-04-26 18:46] Train Step 3320/10000, Batch Size = 128, Examples/Sec = 71155.85, Accuracy = 0.71, Loss = 1.089
[2019-04-26 18:46] Train Step 3330/10000, Batch Size = 128, Examples/Sec = 71956.96, Accuracy = 0.84, Loss = 1.016
[2019-04-26 18:46] Train Step 3340/10000, Batch Size = 128, Examples/Sec = 71611.43, Accuracy = 0.86, Loss = 1.048
[2019-04-26 18:46] Train Step 3350/10000, Batch Size = 128, Examples/Sec = 71899.14, Accuracy = 0.85, Loss = 1.061
[2019-04-26 18:46] Train Step 3360/10000, Batch Size = 128, Examples/Sec = 72072.88, Accuracy = 0.70, Loss = 1.047
[2019-04-26 18:46] Train Step 3370/10000, Batch Size = 128, Examples/Sec = 71288.13, Accuracy = 0.84, Loss = 1.016
[2019-04-26 18:46] Train Step 3380/10000, Batch Size = 128, Examples/Sec = 71716.66, Accuracy = 0.80, Loss = 0.992
[2019-04-26 18:46] Train Step 3390/10000, Batch Size = 128, Examples/Sec = 71146.42, Accuracy = 0.83, Loss = 0.974
[2019-04-26 18:46] Train Step 3400/10000, Batch Size = 128, Examples/Sec = 71137.00, Accuracy = 0.75, Loss = 1.040
[2019-04-26 18:46] Train Step 3410/10000, Batch Size = 128, Examples/Sec = 71363.94, Accuracy = 0.86, Loss = 0.987
[2019-04-26 18:46] Train Step 3420/10000, Batch Size = 128, Examples/Sec = 70780.61, Accuracy = 0.70, Loss = 1.048
[2019-04-26 18:46] Train Step 3430/10000, Batch Size = 128, Examples/Sec = 72005.22, Accuracy = 0.78, Loss = 1.075
[2019-04-26 18:46] Train Step 3440/10000, Batch Size = 128, Examples/Sec = 71487.47, Accuracy = 0.77, Loss = 1.023
[2019-04-26 18:46] Train Step 3450/10000, Batch Size = 128, Examples/Sec = 71918.41, Accuracy = 0.83, Loss = 0.965
[2019-04-26 18:46] Train Step 3460/10000, Batch Size = 128, Examples/Sec = 71496.99, Accuracy = 0.79, Loss = 0.945
[2019-04-26 18:46] Train Step 3470/10000, Batch Size = 128, Examples/Sec = 71822.20, Accuracy = 0.69, Loss = 1.024
[2019-04-26 18:46] Train Step 3480/10000, Batch Size = 128, Examples/Sec = 70948.98, Accuracy = 0.77, Loss = 1.007
[2019-04-26 18:46] Train Step 3490/10000, Batch Size = 128, Examples/Sec = 71735.82, Accuracy = 0.76, Loss = 1.027
[2019-04-26 18:46] Train Step 3500/10000, Batch Size = 128, Examples/Sec = 71354.45, Accuracy = 0.77, Loss = 0.994
[2019-04-26 18:46] Train Step 3510/10000, Batch Size = 128, Examples/Sec = 71995.56, Accuracy = 0.76, Loss = 1.068
[2019-04-26 18:46] Train Step 3520/10000, Batch Size = 128, Examples/Sec = 71392.41, Accuracy = 0.73, Loss = 1.037
[2019-04-26 18:46] Train Step 3530/10000, Batch Size = 128, Examples/Sec = 71908.77, Accuracy = 0.81, Loss = 0.998
[2019-04-26 18:46] Train Step 3540/10000, Batch Size = 128, Examples/Sec = 71774.19, Accuracy = 0.80, Loss = 0.926
[2019-04-26 18:46] Train Step 3550/10000, Batch Size = 128, Examples/Sec = 71420.90, Accuracy = 0.83, Loss = 0.996
[2019-04-26 18:46] Train Step 3560/10000, Batch Size = 128, Examples/Sec = 71937.68, Accuracy = 0.73, Loss = 1.001
[2019-04-26 18:46] Train Step 3570/10000, Batch Size = 128, Examples/Sec = 72034.20, Accuracy = 0.85, Loss = 1.006
[2019-04-26 18:46] Train Step 3580/10000, Batch Size = 128, Examples/Sec = 71516.04, Accuracy = 0.76, Loss = 1.131
[2019-04-26 18:46] Train Step 3590/10000, Batch Size = 128, Examples/Sec = 71716.66, Accuracy = 0.80, Loss = 0.912
[2019-04-26 18:46] Train Step 3600/10000, Batch Size = 128, Examples/Sec = 71496.99, Accuracy = 0.80, Loss = 1.072
[2019-04-26 18:46] Train Step 3610/10000, Batch Size = 128, Examples/Sec = 71851.03, Accuracy = 0.82, Loss = 1.040
[2019-04-26 18:46] Train Step 3620/10000, Batch Size = 128, Examples/Sec = 71592.33, Accuracy = 0.77, Loss = 1.015
[2019-04-26 18:46] Train Step 3630/10000, Batch Size = 128, Examples/Sec = 71793.38, Accuracy = 0.70, Loss = 1.090
[2019-04-26 18:46] Train Step 3640/10000, Batch Size = 128, Examples/Sec = 71707.08, Accuracy = 0.84, Loss = 1.033
[2019-04-26 18:46] Train Step 3650/10000, Batch Size = 128, Examples/Sec = 70548.08, Accuracy = 0.74, Loss = 0.967
[2019-04-26 18:46] Train Step 3660/10000, Batch Size = 128, Examples/Sec = 71755.00, Accuracy = 0.83, Loss = 1.047
[2019-04-26 18:46] Train Step 3670/10000, Batch Size = 128, Examples/Sec = 71899.14, Accuracy = 0.80, Loss = 0.965
[2019-04-26 18:46] Train Step 3680/10000, Batch Size = 128, Examples/Sec = 71477.95, Accuracy = 0.82, Loss = 0.975
[2019-04-26 18:46] Train Step 3690/10000, Batch Size = 128, Examples/Sec = 71640.10, Accuracy = 0.75, Loss = 1.090
[2019-04-26 18:46] Train Step 3700/10000, Batch Size = 128, Examples/Sec = 71774.19, Accuracy = 0.84, Loss = 1.047
[2019-04-26 18:46] Train Step 3710/10000, Batch Size = 128, Examples/Sec = 71127.57, Accuracy = 0.78, Loss = 1.068
[2019-04-26 18:46] Train Step 3720/10000, Batch Size = 128, Examples/Sec = 71203.04, Accuracy = 0.76, Loss = 0.993
[2019-04-26 18:46] Train Step 3730/10000, Batch Size = 128, Examples/Sec = 71841.42, Accuracy = 0.84, Loss = 0.976
[2019-04-26 18:46] Train Step 3740/10000, Batch Size = 128, Examples/Sec = 71373.43, Accuracy = 0.73, Loss = 1.097
[2019-04-26 18:46] Train Step 3750/10000, Batch Size = 128, Examples/Sec = 71458.93, Accuracy = 0.73, Loss = 0.986
[2019-04-26 18:46] Train Step 3760/10000, Batch Size = 128, Examples/Sec = 70752.62, Accuracy = 0.84, Loss = 0.982
[2019-04-26 18:46] Train Step 3770/10000, Batch Size = 128, Examples/Sec = 71288.13, Accuracy = 0.78, Loss = 1.035
[2019-04-26 18:46] Train Step 3780/10000, Batch Size = 128, Examples/Sec = 71373.43, Accuracy = 0.71, Loss = 1.080
[2019-04-26 18:46] Train Step 3790/10000, Batch Size = 128, Examples/Sec = 70911.49, Accuracy = 0.84, Loss = 0.953
[2019-04-26 18:46] Train Step 3800/10000, Batch Size = 128, Examples/Sec = 71995.56, Accuracy = 0.82, Loss = 0.945
[2019-04-26 18:46] Train Step 3810/10000, Batch Size = 128, Examples/Sec = 71802.98, Accuracy = 0.75, Loss = 0.988
[2019-04-26 18:46] Train Step 3820/10000, Batch Size = 128, Examples/Sec = 71745.41, Accuracy = 0.80, Loss = 0.963
[2019-04-26 18:46] Train Step 3830/10000, Batch Size = 128, Examples/Sec = 71841.42, Accuracy = 0.76, Loss = 0.971
[2019-04-26 18:46] Train Step 3840/10000, Batch Size = 128, Examples/Sec = 71250.29, Accuracy = 0.75, Loss = 0.932
[2019-04-26 18:46] Train Step 3850/10000, Batch Size = 128, Examples/Sec = 71707.08, Accuracy = 0.78, Loss = 1.006
[2019-04-26 18:46] Train Step 3860/10000, Batch Size = 128, Examples/Sec = 71535.10, Accuracy = 0.79, Loss = 0.933
[2019-04-26 18:46] Train Step 3870/10000, Batch Size = 128, Examples/Sec = 71908.77, Accuracy = 0.83, Loss = 0.991
[2019-04-26 18:46] Train Step 3880/10000, Batch Size = 128, Examples/Sec = 71793.38, Accuracy = 0.77, Loss = 1.004
[2019-04-26 18:46] Train Step 3890/10000, Batch Size = 128, Examples/Sec = 71174.72, Accuracy = 0.72, Loss = 1.009
[2019-04-26 18:46] Train Step 3900/10000, Batch Size = 128, Examples/Sec = 71659.22, Accuracy = 0.84, Loss = 1.004
[2019-04-26 18:46] Train Step 3910/10000, Batch Size = 128, Examples/Sec = 71458.93, Accuracy = 0.78, Loss = 1.035
